"Week
#","Start
Time","End
Time","Duration
Text",List,List ID,Task,Task ID,Department,Priority,Section,"Task
Category","Task
Type"
W10,6:03:11 PM,6:17:51 PM,0:14:40,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,6:17:51 PM,6:23:44 PM,0:05:53,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,6:23:44 PM,6:30:05 PM,0:06:21,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:30:04 PM,6:54:12 PM,0:24:08,🌈 Personal,901301650324,🪣 Soak feet,86a8cg0pc,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:54:12 PM,6:56:31 PM,0:02:19,🌈 Personal,901301650324,🧴 Take care of skin,86acv7k2k,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:56:31 PM,7:00:47 PM,0:04:16,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,7:00:47 PM,7:36:52 PM,0:36:05,👩🏻‍💻 In Business,901301162602,‼️ File tax_Business,,7. Fulfill fin and legal obligations,📌 Job Must,7.3. File tax,☹️ 👎 Incompetence,Admin
W10,7:36:52 PM,7:57:22 PM,0:20:30,🌈 Personal,901301650324,🆘 Help family and friends,86a5nekrz,9.08. Social,📌 Life Must,9.08.1. Help family and friends,,
W10,7:57:22 PM,8:01:32 PM,0:04:10,👩🏻‍💻 In Business,901301162602,‼️ File tax_Business,,7. Fulfill fin and legal obligations,📌 Job Must,7.3. File tax,☹️ 👎 Incompetence,Admin
W10,8:01:32 PM,8:03:26 PM,0:01:54,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,8:03:26 PM,8:06:20 PM,0:02:54,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,8:06:20 PM,8:12:44 PM,0:06:24,🌈 Personal,901301650324,🗃️ Organize stuff,86a5r4zkp,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W10,8:12:43 PM,8:28:00 PM,0:15:17,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W10,8:28:00 PM,8:28:25 PM,0:00:25,🚀 On Business,900601952633,✅ Manage tasks,,2. Gain traction,📌 Job Must,2.5. Manage tasks,🙂 👌 Work,Owner
W10,8:28:25 PM,8:34:39 PM,0:06:14,🌈 Personal,901301650324,💆🏻‍♀️ Massage,86aec0tc9,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,8:34:52 PM,9:03:21 PM,0:28:29,🌈 Personal,901301650324,🗣️ Talk to Matt,86a654xch,9.06. Love,🌱 Routine_Personal,9.06. Love,,
W10,9:03:00 PM,11:59:00 PM,2:56:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W10,12:00:00 AM,6:20:00 AM,6:20:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W10,6:20:38 AM,6:22:57 AM,0:02:19,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:23:02 AM,6:38:03 AM,0:15:01,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:38:10 AM,6:44:04 AM,0:05:54,🌼 Survival Mode,901306296518,🪣 Soak butt,86a9d32yr,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:44:10 AM,6:45:16 AM,0:01:06,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:45:23 AM,6:50:37 AM,0:05:14,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:50:36 AM,6:52:26 AM,0:01:50,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W10,6:52:26 AM,6:54:23 AM,0:01:57,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,6:54:23 AM,6:55:19 AM,0:00:56,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W10,6:55:18 AM,6:57:06 AM,0:01:48,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,6:57:06 AM,7:01:47 AM,0:04:41,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W10,7:01:46 AM,7:10:33 AM,0:08:47,👩🏻‍💻 In Business,901301162602,🛟 Contact support_Invelo,86a2591gg,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,☹️ 👌 Obligation,Work
W10,7:10:33 AM,7:36:41 AM,0:26:08,🚀 On Business,900601952633,🤖 Automate tasks_Fix things not working from automation,86ae0ttu6,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,7:36:41 AM,7:39:41 AM,0:03:00,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W10,7:39:41 AM,8:00:47 AM,0:21:06,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W10,8:00:47 AM,8:11:50 AM,0:11:03,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,8:11:50 AM,8:13:36 AM,0:01:46,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,8:13:36 AM,8:19:18 AM,0:05:42,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,8:19:17 AM,8:30:58 AM,0:11:41,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W10,8:30:57 AM,8:37:21 AM,0:06:24,👩🏻‍💻 In Business,901301162602,🕵🏻 Skip trace prospects,86a83c16d,4. Do deals,📌 Job Must,4.3. Market to prospects,🙂 👌 Work,Work
W10,8:37:21 AM,8:40:11 AM,0:02:50,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W10,8:40:11 AM,9:52:59 AM,1:12:48,👩🏻‍💻 In Business,901301162602,🖥 Zoom w/ Rashel,86adxp45d,6. Build the team,📌 Job Must,6.5. Vendor_Work,🙂 👌 Work,Manager
W10,9:52:59 AM,9:53:29 AM,0:00:30,🌈 Personal,901301650324,💆🏻‍♀️ Massage,86aec0tc9,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,9:53:29 AM,10:03:15 AM,0:09:46,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W10,10:03:14 AM,10:18:00 AM,0:14:46,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,10:18:00 AM,10:25:08 AM,0:07:08,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W10,10:25:08 AM,10:33:18 AM,0:08:10,🌈 Personal,901301650324,💆🏻‍♀️ Massage,86aec0tc9,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,10:33:18 AM,10:44:40 AM,0:11:22,👩🏻‍💻 In Business,901301162602,🛟 Contact support_Invelo,86a2591gg,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,☹️ 👌 Obligation,Work
W10,10:44:40 AM,10:45:48 AM,0:01:08,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,10:45:48 AM,10:57:16 AM,0:11:28,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,10:57:16 AM,11:29:09 AM,0:31:53,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,11:29:09 AM,11:45:35 AM,0:16:26,🌈 Personal,901301650324,🆘 Help family and friends,86a5nekrz,9.08. Social,📌 Life Must,9.08.1. Help family and friends,,
W10,11:45:35 AM,11:47:41 AM,0:02:06,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W10,11:47:52 AM,11:58:34 AM,0:10:42,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W10,11:58:46 AM,12:02:30 PM,0:03:44,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,12:02:30 PM,12:16:15 PM,0:13:45,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,12:16:14 PM,12:53:00 PM,0:36:46,🌼 Survival Mode,901306296518,🚶🏻‍♀️Walk,86a2h4h22,9.01. Health & fitness,🌱 Routine,9.01.3. Exercise,,
W10,12:53:00 PM,12:57:50 PM,0:04:50,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,12:57:50 PM,1:01:36 PM,0:03:46,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,1:01:36 PM,1:53:15 PM,0:51:39,🚀 On Business,900601952633,👩🏻‍🎓 Attend webinar_Invelo,,6. Build the team,📌 Job Must,6.1. Self,😀 👍 Magic,Owner
W10,1:53:25 PM,2:20:12 PM,0:26:47,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W10,2:20:12 PM,2:27:47 PM,0:07:35,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,2:27:46 PM,2:29:55 PM,0:02:09,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ 4BBH,86a6470ph,6. Build the team,📌 Job Must,6.3. Wholesaler,🙂 👌 Work,Manager
W10,2:29:55 PM,3:05:15 PM,0:35:20,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W10,3:05:15 PM,3:16:22 PM,0:11:07,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W10,3:16:21 PM,3:23:43 PM,0:07:22,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,3:23:43 PM,3:34:18 PM,0:10:35,🚀 On Business,900601952633,🐾 Create SOP_Track KPI,,5. Build processes,📌 Job Must,5.5. Create and update SOPs,🙂 👌 Work,Manager
W10,3:34:18 PM,3:35:29 PM,0:01:11,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ 4BBH,86a6470ph,6. Build the team,📌 Job Must,6.3. Wholesaler,🙂 👌 Work,Manager
W10,3:35:29 PM,3:50:31 PM,0:15:02,🚀 On Business,900601952633,🔍 Search and hire vendors,86a7c5ah9,6. Build the team,📌 Job Must,6.4. Vendor_Hire,🙂 👌 Work,Manager
W10,3:50:31 PM,4:03:40 PM,0:13:09,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Manage phone numbers,,4. Do deals,📌 Job Must,4.1. Generate prospects,🙂 👌 Work,Work
W10,4:03:39 PM,4:12:01 PM,0:08:22,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,4:12:01 PM,4:19:54 PM,0:07:53,🌈 Personal,901301650324,🗣️ Talk to neighbors,,9.08. Social,📌 Must_Life,9.08.2. Stay in touch w/ family and friends,,
W10,4:19:54 PM,4:21:14 PM,0:01:20,👩🏻‍💻 In Business,901301162602,‼️ File tax_Business,,7. Fulfill fin and legal obligations,📌 Job Must,7.3. File tax,☹️ 👎 Incompetence,Admin
W10,4:21:13 PM,5:28:43 PM,1:07:30,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W10,5:28:43 PM,5:31:30 PM,0:02:47,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,5:31:29 PM,5:39:56 PM,0:08:27,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W10,5:39:56 PM,5:49:16 PM,0:09:20,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,5:49:16 PM,5:51:05 PM,0:01:49,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,5:51:05 PM,6:59:01 PM,1:07:56,👩🏻‍💻 In Business,901301162602,‼️ File tax_Business,,7. Fulfill fin and legal obligations,📌 Job Must,7.3. File tax,☹️ 👎 Incompetence,Admin
W10,6:59:01 PM,7:00:57 PM,0:01:56,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,7:00:57 PM,7:19:51 PM,0:18:54,🌼 Survival Mode,901306296518,🚿 Shower,86a2hacmc,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,7:19:51 PM,7:24:26 PM,0:04:35,🌈 Personal,901301650324,🧴 Take care of skin,86acv7k2k,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,7:24:26 PM,8:38:06 PM,1:13:40,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W10,8:38:06 PM,8:43:58 PM,0:05:52,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,8:43:58 PM,8:48:51 PM,0:04:53,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,8:49:01 PM,9:17:43 PM,0:28:42,🌈 Personal,901301650324,🗣️ Talk to Matt,86a654xch,9.06. Love,🌱 Routine_Personal,9.06. Love,,
W10,9:17:00 PM,11:59:00 PM,2:42:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W10,12:00:00 AM,5:37:00 AM,5:37:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W10,5:38:12 AM,5:41:18 AM,0:03:06,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,5:41:25 AM,5:57:58 AM,0:16:33,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,5:58:09 AM,6:03:37 AM,0:05:28,🌼 Survival Mode,901306296518,🪣 Soak butt,86a9d32yr,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:03:43 AM,6:05:45 AM,0:02:02,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:05:56 AM,6:10:48 AM,0:04:52,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,6:10:48 AM,6:12:16 AM,0:01:28,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W10,6:12:16 AM,6:20:19 AM,0:08:03,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W10,6:20:19 AM,6:21:57 AM,0:01:38,👩🏻‍💻 In Business,901301162602,🕵🏻 Skip trace prospects,86a83c16d,4. Do deals,📌 Job Must,4.3. Market to prospects,🙂 👌 Work,Work
W10,6:21:56 AM,6:25:08 AM,0:03:12,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,6:25:08 AM,6:39:33 AM,0:14:25,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W10,6:39:33 AM,6:41:33 AM,0:02:00,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,6:41:32 AM,7:05:52 AM,0:24:20,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W10,7:05:52 AM,7:27:03 AM,0:21:11,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W10,7:27:03 AM,7:27:37 AM,0:00:34,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,7:27:37 AM,7:33:21 AM,0:05:44,🌈 Personal,901301650324,🗃️ Organize food,86a5r673p,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W10,7:33:20 AM,7:44:54 AM,0:11:34,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,7:44:54 AM,7:46:32 AM,0:01:38,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,7:46:32 AM,7:51:20 AM,0:04:48,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,7:51:20 AM,7:52:23 AM,0:01:03,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,7:52:23 AM,7:55:22 AM,0:02:59,👩🏻‍💻 In Business,901301162602,🕵🏻 Skip trace prospects,86a83c16d,4. Do deals,📌 Job Must,4.3. Market to prospects,🙂 👌 Work,Work
W10,7:55:22 AM,8:27:23 AM,0:32:01,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,8:27:23 AM,8:31:46 AM,0:04:23,🌈 Personal,901301650324,💆🏻‍♀️ Massage,86aec0tc9,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,8:31:46 AM,8:36:02 AM,0:04:16,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,8:36:02 AM,8:37:25 AM,0:01:23,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W10,8:37:24 AM,8:52:08 AM,0:14:44,👩🏻‍💻 In Business,901301162602,‼️ File tax_Business,,7. Fulfill fin and legal obligations,📌 Job Must,7.3. File tax,☹️ 👎 Incompetence,Admin
W10,8:52:07 AM,9:02:58 AM,0:10:51,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W10,9:02:58 AM,9:22:57 AM,0:19:59,👩🏻‍💻 In Business,901301162602,🖥 Zoom w/ Rashel,86adxp45d,6. Build the team,📌 Job Must,6.5. Vendor_Work,🙂 👌 Work,Manager
W10,9:22:57 AM,9:23:54 AM,0:00:57,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W10,9:23:54 AM,9:25:36 AM,0:01:42,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,9:25:36 AM,9:30:27 AM,0:04:51,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W10,9:30:27 AM,10:04:43 AM,0:34:16,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,10:04:42 AM,10:15:50 AM,0:11:08,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,10:15:50 AM,10:33:13 AM,0:17:23,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,10:33:13 AM,10:35:30 AM,0:02:17,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,10:35:29 AM,10:42:31 AM,0:07:02,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,10:42:31 AM,10:47:16 AM,0:04:45,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,10:47:16 AM,10:50:11 AM,0:02:55,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,10:50:11 AM,10:58:33 AM,0:08:22,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,10:58:33 AM,11:01:11 AM,0:02:38,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ 4BBH,86a6470ph,6. Build the team,📌 Job Must,6.3. Wholesaler,🙂 👌 Work,Manager
W10,11:01:11 AM,11:09:15 AM,0:08:04,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Manage phone numbers,,4. Do deals,📌 Job Must,4.1. Generate prospects,🙂 👌 Work,Work
W10,11:09:15 AM,11:11:52 AM,0:02:37,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W10,11:11:51 AM,11:14:46 AM,0:02:55,🌈 Personal,901301650324,💵 Manage Monarch Money,,9.09. Financial,🌱 Routine,9.09.1. Manage money,,
W10,11:14:46 AM,11:17:34 AM,0:02:48,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
W10,11:17:34 AM,11:21:09 AM,0:03:35,👩🏻‍💻 In Business,901301162602,🧾 Manage financials_Business,86aad2qdn,7. Fulfill fin and legal obligations,📌 Job Must,7.5. Manage other things,☹️ 👎 Incompetence,
W10,11:21:09 AM,11:23:35 AM,0:02:26,🌈 Personal,901301650324,👩🏻‍🍳 Serve meals,86aem1p9g,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W10,11:23:35 AM,11:32:54 AM,0:09:19,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W10,11:32:54 AM,11:41:41 AM,0:08:47,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,11:41:41 AM,11:53:13 AM,0:11:32,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W10,11:53:13 AM,12:36:52 PM,0:43:39,🌼 Survival Mode,901306296518,🚶🏻‍♀️Walk,86a2h4h22,9.01. Health & fitness,🌱 Routine,9.01.3. Exercise,,
W10,12:36:52 PM,12:40:54 PM,0:04:02,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W10,12:40:54 PM,1:30:57 PM,0:50:03,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W10,1:31:21 PM,1:38:46 PM,0:07:25,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W10,1:38:46 PM,2:06:47 PM,0:28:01,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W10,2:06:47 PM,2:29:07 PM,0:22:20,👩🏻‍💻 In Business,901301162602,‼️ File tax_Business,,7. Fulfill fin and legal obligations,📌 Job Must,7.3. File tax,☹️ 👎 Incompetence,Admin
W10,2:29:07 PM,2:47:06 PM,0:17:59,🌈 Personal,901301650324,🧾 Manage financials_Personal,86a5naynx,9.09. Financial,📌 Life Must,9.09.1. Manage money,,
